Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780871437,1000,,Aggregated,98.700000,0.000000,7600,8100,8600,8700,9900,11000,11000,12000,15000,15000,15000,11564,0,7600.0,6702.750002691545,2.660714000739972,15417.043704000207,49903.50691802145
1780871438,1000,,Aggregated,96.000000,0.000000,7600,8200,8600,8700,9800,11000,11000,12000,15000,15000,15000,11689,0,7600.0,6721.782162538716,2.660714000739972,15417.043704000207,49926.05321242193
1780871439,1000,,Aggregated,95.500000,0.000000,7700,8200,8500,8700,9800,11000,11000,12000,15000,15000,15000,11791,0,7700.0,6736.525724902476,2.660714000739972,15417.043704000207,49972.4356712747
1780871440,1000,,Aggregated,94.000000,0.000000,7700,8200,8500,8700,9800,11000,11000,12000,15000,15000,15000,11906,0,7700.0,6752.469355749792,2.660714000739972,15417.043704000207,49957.99899210482
1780871441,1000,,Aggregated,92.900000,0.000000,7700,8200,8500,8700,9800,11000,11000,12000,15000,15000,15000,11992,0,7700.0,6763.113510216477,2.660714000739972,15417.043704000207,49963.36966310874
1780871442,1000,,Aggregated,95.000000,0.000000,7700,8200,8500,8700,9800,11000,11000,12000,15000,15000,15000,12077,0,7700.0,6775.317608359943,2.660714000739972,15417.043704000207,49955.155419392235
1780871443,1000,,Aggregated,97.500000,0.000000,7700,8300,8600,8700,9800,11000,11000,12000,15000,15000,15000,12143,0,7700.0,6786.059041978919,2.660714000739972,15417.043704000207,49960.18109198715
1780871444,1000,,Aggregated,96.900000,0.000000,7700,8300,8600,8700,9800,11000,11000,12000,15000,15000,15000,12249,0,7700.0,6803.6442177359795,2.660714000739972,15417.043704000207,49936.53139031758
1780871445,1000,,Aggregated,93.300000,0.000000,7700,8300,8600,8700,9700,11000,11000,12000,15000,15000,15000,12331,0,7700.0,6816.743931777958,2.660714000739972,15417.043704000207,49923.4962290163
1780871446,1000,,Aggregated,91.800000,0.000000,7700,8300,8600,8700,9700,11000,11000,12000,15000,15000,15000,12412,0,7700.0,6830.645376277396,2.660714000739972,15417.043704000207,49937.28391878827
1780871447,1000,,Aggregated,91.900000,0.000000,7800,8300,8600,8700,9700,11000,11000,12000,15000,15000,15000,12473,0,7800.0,6841.827284282533,2.660714000739972,15417.043704000207,49945.121221839174
1780871448,1000,,Aggregated,90.600000,0.000000,7800,8400,8600,8700,9600,11000,11000,12000,15000,15000,15000,12579,0,7800.0,6862.027589403693,2.660714000739972,15417.043704000207,49950.2087606328
1780871449,1000,,Aggregated,92.400000,0.000000,7800,8400,8600,8700,9600,11000,11000,12000,15000,15000,15000,12646,0,7800.0,6874.429748588094,2.660714000739972,15417.043704000207,49973.48853392377
1780871450,1000,,Aggregated,88.900000,0.000000,7800,8400,8600,8800,9500,11000,11000,12000,15000,15000,15000,12748,0,7800.0,6894.208669739253,2.660714000739972,15417.043704000207,50010.56950109821
1780871451,1000,,Aggregated,88.400000,0.000000,7800,8400,8600,8800,9600,11000,11000,12000,15000,15000,15000,12837,0,7800.0,6912.494743918674,2.660714000739972,15417.043704000207,50025.54896003739
1780871452,1000,,Aggregated,88.200000,0.000000,7800,8400,8700,8800,9600,11000,11000,12000,15000,15000,15000,12951,0,7800.0,6935.569190760477,2.660714000739972,15417.043704000207,50021.168017913675
1780871453,1000,,Aggregated,84.400000,0.000000,7900,8400,8700,8800,9600,11000,11000,12000,15000,15000,15000,13051,0,7900.0,6953.631757817558,2.660714000739972,15417.043704000207,50015.959083595124
1780871454,1000,,Aggregated,88.100000,0.000000,7900,8500,8700,8900,9600,11000,11000,12000,15000,15000,15000,13149,0,7900.0,6968.756911110804,2.660714000739972,15417.043704000207,50055.68119248612
1780871455,1000,,Aggregated,89.300000,0.000000,7900,8500,8700,8900,9600,11000,11000,12000,15000,15000,15000,13260,0,7900.0,6984.712743748103,2.660714000739972,15417.043704000207,50105.095173454
1780871456,1000,,Aggregated,91.900000,0.000000,7900,8500,8700,8900,9600,11000,11000,12000,15000,15000,15000,13394,0,7900.0,7000.703654870755,2.660714000739972,15417.043704000207,50005.15775720472
